num_links,num_images,num_iframes,num_forms,num_inputs,num_buttons,num_scripts,has_unescape,num_styles,css_external_links,num_hidden_elements,label
0,0,0,0,0,0,2,0,0,1,0,1
18,4,0,1,13,0,2,0,3,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
19,4,0,1,13,0,2,0,3,1,2,1
18,4,0,1,13,0,2,0,3,1,1,1
0,0,0,0,0,0,1,0,0,0,0,1
1,8,0,1,4,0,4,0,1,3,2,1
1,8,0,1,4,0,4,0,1,3,2,1
18,4,0,1,13,0,2,0,3,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
31,10,0,2,8,1,9,0,1,5,16,1
31,10,0,2,8,1,9,0,1,5,16,1
0,1,0,1,2,0,0,0,1,0,0,1
50,4,2,2,37,2,38,0,1,7,1,1
54,6,0,1,5,0,8,0,2,2,7,1
16,4,0,1,8,0,2,0,0,1,1,1
16,4,0,1,8,0,2,0,0,1,1,1
8,0,0,1,3,4,1,0,16,2,4,1
16,4,0,1,8,0,2,0,0,1,1,1
16,4,0,1,8,0,2,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1
437,1,2,2,8,6,41,0,4,8,49,1
186,2,0,2,38,3,11,0,1,3,6,1
186,2,0,2,38,3,11,0,1,3,6,1
186,2,0,2,38,3,11,0,1,3,6,1
186,2,0,2,38,3,11,0,1,3,6,1
1,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1
18,4,0,1,13,0,2,0,3,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1
437,1,2,2,8,6,41,0,4,8,49,1
0,0,0,0,0,0,1,0,1,0,0,1
1,0,0,1,2,1,10,0,0,8,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,2,5,2,0,5,4,3,1
14,0,0,0,3,1,4,0,0,2,0,1
0,3,0,1,6,1,5,0,0,2,1,1
0,3,0,1,6,1,5,0,0,2,1,1
0,3,0,1,6,1,5,0,0,2,1,1
2,2,0,2,9,1,1,0,0,1,0,1
13,7,0,2,17,0,10,0,3,2,7,1
10,6,0,1,2,0,1,0,1,0,0,1
0,2,0,1,4,0,1,0,2,2,1,1
0,2,0,1,5,0,7,0,3,1,0,1
3,3,0,1,4,0,1,0,1,0,0,1
3,14,0,2,6,5,19,0,4,5,4,1
7,1,0,1,6,0,2,0,0,1,2,1
6,1,0,1,4,0,3,0,1,1,2,1
0,0,0,0,0,0,0,0,0,0,0,1
131,82,0,2,5,0,4,0,1,23,11,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
154,5,0,1,8,5,25,0,0,17,0,1
154,5,0,1,8,5,25,0,0,17,0,1
135,7,0,1,8,2,24,0,0,16,0,1
149,14,0,1,8,4,28,0,0,22,0,1
26,9,1,1,22,10,2,0,3,3,11,1
15,3,0,4,8,2,50,0,2,6,1,1
0,0,0,0,0,0,0,0,1,0,0,1
1,3,0,1,3,2,1,0,0,1,0,1
0,1,0,1,3,0,1,0,1,1,0,1
6,1,0,1,4,0,3,0,0,1,2,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
15,3,0,4,8,2,50,0,2,6,1,1
0,0,0,0,0,0,0,0,0,0,0,1
18,4,1,2,52,0,19,0,3,0,3,1
33,10,4,1,6,4,91,0,10,8,10,1
7,2,0,1,6,0,5,0,0,1,2,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
15,7,0,1,21,0,11,0,0,4,0,1
3,3,0,1,3,1,3,0,1,1,0,1
0,0,0,0,0,0,0,0,1,0,0,1
0,1,0,1,3,0,1,0,1,1,0,1
77,11,0,4,17,0,15,0,0,10,60,1
0,0,0,0,0,0,0,0,0,0,0,1
7,2,0,1,44,1,8,0,14,1,6,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,2,0,1
0,0,0,0,0,0,1,0,0,2,0,1
0,0,0,0,0,0,1,0,0,2,0,1
2,1,0,1,4,0,0,0,0,1,0,1
18,4,0,1,13,0,2,0,3,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
39,8,0,2,24,6,2,0,2,4,19,1
39,8,0,2,24,6,2,0,2,4,19,1
16,4,0,1,8,0,2,0,0,1,1,1
16,4,0,1,8,0,2,0,0,1,1,1
19,1,0,2,18,0,7,0,0,2,0,1
201,67,0,4,18,1,9,1,0,1,0,1
4,2,0,1,3,0,9,0,2,4,1,1
21,20,0,1,2,2,9,0,0,7,0,1
21,20,0,1,2,2,9,0,0,7,0,1
21,20,0,1,2,2,9,0,0,7,0,1
7,0,1,1,6,1,32,0,1,4,2,1
13,6,0,1,1,4,11,0,1,4,1,1
13,6,0,1,1,4,11,0,1,4,1,1
16,4,0,1,8,0,2,0,0,1,1,1
16,4,0,1,8,0,2,0,0,1,1,1
1,1,0,1,2,1,3,0,0,2,0,1
0,5,0,1,10,0,1,0,2,0,0,1
16,21,0,1,8,0,1,0,1,0,0,1
0,5,0,1,10,0,1,0,2,0,0,1
16,21,0,1,8,0,1,0,1,0,0,1
16,21,0,1,8,0,1,0,1,0,0,1
0,5,0,1,10,0,1,0,2,0,0,1
16,21,0,1,8,0,1,0,1,0,0,1
16,21,0,1,8,0,1,0,1,0,0,1
0,5,0,1,10,0,1,0,2,0,0,1
16,21,0,1,8,0,1,0,1,0,0,1
5,0,0,1,1,1,7,0,1,2,3,1
5,0,0,1,1,1,7,0,1,2,3,1
8,7,0,1,10,0,3,0,0,2,0,1
6,4,0,2,4,1,4,0,0,2,0,1
6,4,0,2,4,1,4,0,0,2,0,1
8,7,0,1,10,0,3,0,0,2,0,1
8,7,0,1,10,0,3,0,0,2,0,1
16,4,0,1,8,0,2,0,0,1,1,1
16,4,0,1,8,0,2,0,0,1,1,1
36,9,0,1,20,0,15,0,1,7,12,1
39,5,0,11,73,7,37,0,1,9,0,1
1,1,0,1,2,1,3,0,0,2,0,1
16,4,0,1,8,0,2,0,0,1,1,1
33,3,0,1,2,0,6,0,1,1,0,1
33,3,0,1,2,0,6,0,1,1,0,1
33,3,0,1,4,0,9,0,1,1,0,1
35,3,0,1,4,0,6,0,1,1,0,1
35,3,0,1,4,0,6,0,1,1,1,1
35,3,0,1,4,0,6,0,1,1,1,1
0,0,1,0,0,0,5,0,1,0,0,1
0,16,0,1,15,16,5,0,2,0,1,1
16,4,0,1,8,0,2,0,0,1,1,1
0,9,0,6,6,0,4,0,0,1,0,1
2,1,0,1,5,1,3,0,0,3,1,1
0,5,0,1,10,0,1,0,2,0,0,1
16,21,0,1,8,0,1,0,1,0,0,1
16,21,0,1,8,0,1,0,1,0,0,1
16,4,0,1,8,0,2,0,0,1,1,1
5,1,0,2,4,0,5,0,2,3,0,1
5,1,0,2,4,0,5,0,2,3,0,1
1,0,0,0,0,0,0,0,1,1,0,1
1,0,0,0,0,0,0,0,1,1,0,1
1,0,0,0,0,0,0,0,1,1,0,1
39,8,0,2,24,6,2,0,2,4,19,1
39,8,0,2,24,6,2,0,2,4,19,1
16,4,0,1,8,0,2,0,0,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
0,4,0,1,3,0,3,0,0,1,0,1
0,0,0,0,0,0,1,1,0,0,0,1
22,2,1,6,17,9,10,1,0,3,0,1
14,4,0,1,5,0,3,0,0,1,0,1
0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1
1,1,0,1,2,1,3,0,0,2,0,1
1,0,0,0,0,0,0,0,1,1,0,1
201,67,0,4,18,1,9,1,0,1,0,1
201,67,0,4,18,1,9,1,0,1,0,1
201,67,0,4,18,1,9,1,0,1,0,1
201,67,0,4,18,1,9,1,0,1,0,1
201,67,0,4,18,1,9,1,0,1,0,1
201,67,0,4,18,1,9,1,0,1,0,1
19,1,0,2,18,0,7,0,0,2,0,1
19,1,0,2,18,0,7,0,0,2,0,1
16,4,0,1,8,0,2,0,0,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
0,2,0,1,4,0,0,0,0,0,0,1
0,2,0,1,4,0,0,0,0,0,0,1
0,2,0,1,4,0,0,0,0,0,0,1
0,2,0,1,4,0,0,0,0,0,0,1
17,6,0,1,4,5,3,0,3,2,0,1
22,10,0,1,2,12,10,0,3,2,0,1
22,10,0,1,2,12,10,0,3,2,0,1
25,4,0,2,9,0,3,0,0,7,0,1
25,4,0,2,9,0,3,0,0,7,0,1
50,19,0,1,8,4,9,0,0,9,4,1
0,7,0,0,0,0,2,0,0,1,0,1
0,7,0,0,0,0,2,0,0,1,0,1
1,1,0,1,2,1,3,0,0,2,0,1
3,0,0,1,6,0,5,0,1,8,0,1
10,2,0,2,10,1,8,0,5,1,0,1
0,0,1,0,0,0,10,0,1,0,1,1
29,1,0,2,6,4,5,0,1,4,4,1
16,4,0,1,8,0,2,0,0,1,1,1
16,4,0,1,8,0,2,0,0,1,1,1
50,1,0,1,2,1,1,0,0,7,0,1
18,4,0,1,13,0,2,0,3,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
1,1,0,1,2,1,3,0,0,2,0,1
2,2,0,1,3,0,4,0,0,2,0,1
39,8,0,2,24,6,2,0,2,4,19,1
39,8,0,2,24,6,2,0,2,4,19,1
1,4,0,1,4,1,3,0,1,0,0,1
0,1,0,1,2,0,0,0,0,1,0,1
7,10,0,1,4,0,3,0,2,0,0,1
7,10,0,1,4,0,3,0,2,0,0,1
7,10,0,1,4,0,3,0,2,0,0,1
1,5,0,1,21,0,4,0,2,1,1,1
1,5,0,1,21,0,4,0,2,1,1,1
11,2,0,1,5,0,0,0,0,1,0,1
11,2,0,1,5,0,0,0,0,1,0,1
6,4,0,2,4,1,4,0,0,2,0,1
8,7,0,1,10,0,3,0,0,2,0,1
13,4,1,1,12,4,8,0,1,1,0,1
0,0,1,0,0,0,2,1,0,0,0,1
0,0,1,0,0,0,2,1,0,0,0,1
18,4,0,1,13,0,2,0,3,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
5,0,0,1,1,1,7,0,1,2,3,1
5,0,0,1,1,1,7,0,1,2,3,1
0,1,0,1,4,0,4,0,3,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,1,1,0,0,0,1
16,4,0,1,8,0,2,0,0,1,1,1
16,4,0,1,8,0,2,0,0,1,1,1
16,4,0,1,8,0,2,0,0,1,1,1
16,4,0,1,8,0,2,0,0,1,1,1
16,4,0,1,8,0,2,0,0,1,1,1
30,1,0,2,6,5,6,0,2,3,3,1
229,34,0,1,8,21,28,0,0,22,0,1
18,4,0,1,13,0,2,0,3,1,1,1
16,4,0,1,8,0,2,0,0,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
19,4,0,1,13,0,2,0,3,1,2,1
15,4,0,1,13,0,2,0,1,1,0,1
18,4,0,1,13,0,2,0,3,1,1,1
16,4,0,1,8,0,2,0,0,1,1,1
16,4,0,1,8,0,2,0,0,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
0,1,0,1,4,0,4,0,3,0,0,1
0,1,0,1,4,0,4,0,3,0,0,1
39,8,0,2,24,6,2,0,2,4,19,1
39,8,0,2,24,6,2,0,2,4,19,1
15,5,0,1,7,0,30,0,0,2,3,1
19,17,0,1,7,2,1,0,0,2,2,1
0,0,0,0,0,0,0,0,0,0,0,1
18,1,0,1,7,8,8,0,0,1,0,1
18,1,0,1,7,8,8,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1,0,1
4,1,0,1,43,0,13,0,6,1,6,1
7,2,0,1,18,0,13,0,16,0,1,0
362,9,0,1,7,0,6,0,2,2,4,0
12,5,1,1,12,4,10,0,1,1,0,1
0,2,0,1,4,0,1,0,1,1,0,1
7,0,1,1,6,1,32,0,1,4,2,1
7,0,1,1,6,1,32,0,1,4,2,1
7,0,1,1,6,1,32,0,1,4,2,1
7,0,1,1,6,1,32,0,1,4,2,1
0,1,0,1,3,1,5,0,0,2,0,1
0,1,0,1,3,1,3,0,0,2,0,1
8,2,2,3,38,4,3,0,1,2,7,1
0,0,0,1,2,0,4,0,0,1,0,1
0,0,0,1,2,0,4,0,0,1,0,1
8,2,2,3,38,4,3,0,1,2,7,1
5,3,0,1,10,1,22,0,2,9,5,1
6,1,0,1,4,0,3,0,0,1,2,1
0,0,0,1,5,3,0,0,0,1,0,1
0,0,0,1,3,3,0,0,0,1,0,1
0,0,0,1,5,3,0,0,0,1,0,1
0,0,0,1,5,3,0,0,0,1,0,1
0,0,0,1,5,3,0,0,0,1,0,1
0,0,0,1,3,3,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
189,0,0,2,6,3,5,0,1,5,1,1
189,0,0,2,6,3,5,0,1,5,1,1
5,0,0,0,0,0,3,0,0,3,0,1
0,0,0,0,0,0,0,0,0,0,0,1
15,4,0,1,8,0,2,0,0,1,0,1
15,4,0,1,8,0,2,0,0,1,0,1
16,4,0,1,8,0,2,0,0,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
16,4,0,1,8,0,2,0,0,1,1,1
3,5,0,1,3,4,9,0,1,4,0,1
3,5,0,1,3,4,9,0,1,4,0,1
1,0,0,1,4,1,1,0,0,2,1,1
1,0,0,1,4,1,1,0,0,2,1,1
24,6,1,1,16,11,12,0,1,1,0,1
8,2,2,3,38,4,3,0,1,2,7,1
18,4,0,1,13,0,2,0,3,1,1,1
0,5,0,1,12,0,2,0,0,2,1,1
0,0,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,2,0,0,0,0,1
22,7,1,0,0,0,1,0,1,2,0,1
22,7,1,0,0,0,1,0,1,2,0,1
16,4,0,1,8,0,2,0,0,1,1,1
0,0,1,0,0,0,10,0,1,0,1,1
217,31,3,5,22,3,35,0,2,14,17,1
213,32,3,4,17,3,36,0,2,14,17,1
213,32,3,5,18,3,36,0,2,14,17,1
214,31,3,5,35,3,36,0,2,14,17,1
217,31,3,5,22,3,35,0,2,14,17,1
1,1,0,1,2,5,2,0,5,4,3,1
1,1,0,1,1,5,2,0,5,4,3,1
5,2,0,1,3,5,2,0,5,4,4,1
49,4,0,1,12,0,8,0,1,3,2,1
0,3,0,1,4,0,1,0,1,0,0,1
0,3,0,1,3,0,1,0,1,0,0,1
21,7,5,2,15,3,18,0,0,5,3,1
21,7,5,2,15,3,18,0,0,5,3,1
0,3,0,1,2,0,1,0,1,0,0,1
0,3,0,1,3,0,3,0,2,0,0,1
8,2,2,3,38,4,3,0,1,2,7,1
0,4,0,1,3,0,3,0,0,1,0,1
0,4,0,1,3,0,3,0,0,1,0,1
6,3,1,2,22,0,2,0,2,0,5,1
6,3,1,2,22,0,2,0,2,0,5,1
3,1,0,1,9,1,18,0,5,0,0,1
3,1,0,1,9,1,18,0,5,0,0,1
13,1,0,1,17,3,19,0,0,2,10,1
4,4,0,1,2,0,0,0,0,1,0,1
9,1,1,1,17,5,2,0,3,2,1,1
9,1,1,1,17,5,2,0,3,2,1,1
31,10,0,2,8,1,9,0,1,5,16,1
31,10,0,2,8,1,9,0,1,5,16,1
3,4,0,1,5,0,3,0,4,0,0,1
3,4,0,1,5,0,3,0,4,0,0,1
3,4,0,1,5,0,3,0,4,0,0,1
13,1,0,1,17,3,19,0,0,2,10,1
23,0,0,0,0,1,0,0,0,1,0,1
23,0,0,0,0,1,0,0,0,1,0,1
0,1,0,1,0,1,2,0,1,2,1,1
0,1,0,1,0,1,2,0,1,2,1,1
4,7,0,6,22,6,0,0,1,0,0,1
0,1,0,1,0,1,2,0,1,2,1,1
0,1,0,1,0,1,2,0,1,2,1,1
23,0,0,0,0,1,1,0,0,1,0,1
38,11,3,10,70,11,27,0,1,9,3,1
38,11,3,10,70,11,27,0,1,9,3,1
38,11,3,10,70,11,27,0,1,9,3,1
23,0,0,0,0,1,1,0,0,1,0,1
23,0,0,0,0,1,0,0,0,1,0,1
3,4,0,1,3,0,2,0,2,0,0,1
23,0,0,0,0,1,1,0,0,1,0,1
23,0,0,0,0,1,0,0,0,1,0,1
100,3,2,1,5,8,3,0,3,3,1,1
100,3,2,1,5,8,3,0,3,3,1,1
35,4,0,1,5,3,5,0,3,1,0,1
23,0,0,0,0,1,1,0,0,1,0,1
0,2,0,1,3,1,0,0,0,2,0,1
1,1,0,1,3,0,0,0,0,3,0,1
23,0,0,0,0,1,0,0,0,1,0,1
0,1,0,1,1,2,1,0,1,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1
13,4,0,1,8,2,2,0,4,1,2,1
13,4,0,1,8,2,2,0,4,1,2,1
0,0,0,0,0,0,1,0,0,0,0,1
18,4,0,1,13,0,2,0,3,1,1,1
2,7,0,1,9,0,13,0,1,6,4,1
2,7,0,1,9,0,13,0,1,6,4,1
5,2,0,3,3,4,9,0,0,5,0,1
18,4,0,1,13,0,2,0,3,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1
163,22,0,5,16,34,20,0,1,7,21,1
1,0,0,1,2,1,2,0,1,1,0,1
0,0,0,0,0,0,1,0,0,0,0,1
9,7,0,1,15,0,1,0,11,2,2,1
23,2,0,1,2,1,6,0,6,7,2,1
12,5,1,1,12,4,10,0,1,1,0,1
9,3,0,2,27,0,8,0,3,0,0,1
10,1,0,1,5,1,4,0,0,2,0,1
0,10,0,1,4,2,4,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
15,8,0,0,0,1,6,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,3,0,1,0,0,1
8,2,0,0,0,0,11,0,0,3,0,1
0,0,0,0,0,0,0,0,0,0,0,1
11,0,0,1,3,0,3,0,0,3,2,1
16,1,0,0,0,1,16,0,1,8,0,1
19,17,0,1,7,2,1,0,0,2,2,1
0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
1,3,0,1,5,1,9,0,0,6,0,1
0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,2,1,2,0,1,1,0,1
2,0,0,0,0,0,3,0,1,0,0,1
0,4,0,1,3,0,3,0,0,1,0,1
15,5,0,1,20,0,7,0,7,0,0,1
0,2,0,1,4,0,1,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1,0,1
1,0,0,0,0,0,0,0,1,1,0,1
2,7,0,1,9,0,13,0,1,6,4,1
2,7,0,1,9,0,13,0,1,6,4,1
0,0,0,0,0,0,0,0,0,0,0,1
154,32,1,2,10,0,0,0,0,3,1,1
2,7,0,1,9,0,13,0,1,6,4,1
0,4,0,1,3,0,3,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,1,0,1
0,2,0,1,4,0,0,0,0,0,0,1
0,0,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,1,1,0,0,0,1
0,0,0,0,0,0,1,1,0,0,0,1
1,5,0,1,21,0,4,0,2,1,1,1
0,2,0,1,3,0,0,0,0,1,0,1
0,2,0,1,3,0,0,0,0,1,0,1
11,2,1,1,0,3,27,1,9,4,1,1
11,1,1,1,3,3,27,1,9,4,1,1
11,1,1,1,8,3,27,1,9,4,2,1
11,1,1,1,4,4,27,1,9,4,1,1
19,4,0,1,13,0,2,0,3,1,2,1
1,2,0,1,3,0,1,0,0,0,0,1
5,3,2,1,7,0,9,0,1,2,4,1
18,4,0,1,13,0,2,0,3,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
23,0,0,0,0,1,0,0,0,1,0,1
0,4,0,1,8,0,5,0,3,1,0,1
23,0,0,0,0,1,0,0,0,1,0,1
3,5,0,1,3,4,9,0,1,4,0,1
3,5,0,1,3,4,9,0,1,4,0,1
0,4,0,1,3,0,3,0,0,1,0,1
0,4,0,1,3,0,3,0,0,1,0,1
15,4,0,1,8,0,2,0,0,1,0,1
0,0,1,0,0,0,10,0,1,0,1,1
18,4,0,1,13,0,2,0,3,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
16,4,0,1,8,0,2,0,0,1,1,1
8,7,0,1,10,0,3,0,0,2,0,1
8,7,0,1,10,0,3,0,0,2,0,1
6,4,0,2,4,1,4,0,0,2,0,1
15,8,1,1,2,2,20,0,82,0,0,1
15,8,1,1,2,2,20,0,82,0,0,1
15,4,0,1,8,0,2,0,0,1,0,1
18,4,0,1,13,0,2,0,3,1,1,1
0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1
9,6,0,0,2,2,3,0,1,1,5,1
22,2,1,6,17,9,10,1,0,3,0,1
5,3,2,1,7,0,9,0,1,2,4,1
2,2,0,1,2,2,3,0,0,1,1,1
15,4,0,1,8,0,2,0,0,1,0,1
18,4,0,1,13,0,2,0,3,1,1,1
0,1,0,1,3,0,1,0,1,0,0,1
0,1,0,1,3,0,1,0,1,0,0,1
16,4,0,1,8,0,2,0,0,1,1,1
15,4,0,1,8,0,2,0,0,1,0,1
15,4,0,1,8,0,2,0,0,1,0,1
23,0,0,0,0,1,0,0,0,1,0,1
19,4,0,1,13,0,2,0,3,1,2,1
19,4,0,1,13,0,2,0,3,1,2,1
16,4,0,1,8,0,2,0,0,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1
0,2,0,1,2,0,0,0,0,1,0,1
16,4,0,1,8,0,2,0,0,1,1,1
0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1
18,4,0,1,13,0,2,0,3,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
23,7,5,1,4,2,41,0,3,10,7,1
23,7,5,1,4,2,41,0,3,10,7,1
0,0,1,0,0,0,10,0,1,0,1,1
18,4,0,1,13,0,2,0,3,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
15,4,0,1,8,0,2,0,0,1,0,1
18,4,0,1,13,0,2,0,3,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
16,4,0,1,8,0,2,0,0,1,1,1
16,4,0,1,8,0,2,0,0,1,1,1
16,4,0,1,8,0,2,0,0,1,1,1
16,4,0,1,8,0,2,0,0,1,1,1
15,4,0,1,8,0,2,0,0,1,0,1
15,4,0,1,8,0,2,0,0,1,0,1
16,4,0,1,8,0,2,0,0,1,1,1
15,4,0,1,8,0,2,0,0,1,0,1
16,4,0,1,8,0,2,0,0,1,1,1
15,4,0,1,8,0,2,0,0,1,0,1
1,3,0,0,0,0,11,0,2,5,0,1
1,3,0,0,0,0,11,0,2,5,0,1
16,4,0,1,8,0,2,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,3,0,1,0,0,1
131,82,0,2,5,0,3,0,1,23,11,1
154,32,1,2,10,0,0,0,0,3,1,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
535,4,0,1,3,2,13,0,3,2,11,0
16,4,0,2,4,6,12,0,3,3,6,0
0,1,0,1,3,1,3,0,0,2,0,1
5,3,0,1,8,1,22,0,2,8,5,1
5,3,0,1,8,1,22,0,2,8,5,1
8,4,0,1,8,1,26,0,3,14,3,1
15,3,0,1,8,1,24,0,3,12,3,1
5,2,0,1,8,2,28,0,4,7,3,1
12,1,0,0,0,0,1,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,1,3,0,0,3,0,1
1,1,0,1,2,1,4,0,0,3,0,1
189,0,0,2,6,3,5,0,1,5,1,1
189,0,0,2,6,3,5,0,1,5,1,1
4,1,0,1,44,0,14,0,7,1,3,1
19,4,0,1,13,0,2,0,3,1,2,1
54,6,0,1,5,0,8,0,2,2,7,1
30,1,0,2,6,5,6,0,2,3,3,1
5,3,2,1,7,0,9,0,1,2,4,1
5,3,2,1,7,0,9,0,1,2,4,1
13,2,0,2,12,3,4,0,0,1,0,1
9,2,0,1,3,1,16,0,1,1,0,1
9,2,0,1,3,1,16,0,1,1,0,1
9,2,0,1,3,1,16,0,1,1,0,1
10,1,0,1,5,1,0,0,4,4,0,1
10,1,0,1,5,1,0,0,4,4,0,1
0,5,0,1,12,0,2,0,0,2,1,1
0,5,0,1,12,0,2,0,0,2,1,1
0,0,0,0,0,0,2,0,0,0,0,1
16,4,0,1,8,0,2,0,0,1,1,1
0,0,0,0,0,0,3,0,0,4,0,1
0,0,0,0,0,0,3,0,0,4,0,1
0,0,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,2,0,0,0,0,1
16,4,0,1,8,0,2,0,0,1,1,1
5,1,0,1,3,2,1,0,0,1,0,1
5,1,0,1,3,2,1,0,0,1,0,1
49,2,0,1,6,1,17,0,1,15,2,1
49,2,0,1,6,1,17,0,1,15,2,1
3,2,0,1,3,0,1,0,0,0,0,1
8,2,0,1,5,5,2,0,2,1,3,1
23,0,0,0,0,1,1,0,0,1,0,1
23,0,0,0,0,1,1,0,0,1,0,1
2,1,0,1,5,1,3,0,0,3,1,1
9,0,0,1,2,0,3,0,1,3,4,1
9,0,0,1,2,0,3,0,1,3,4,1
23,0,0,0,0,1,1,0,0,1,0,1
23,0,0,0,0,1,0,0,0,1,0,1
0,2,0,1,2,3,2,0,0,2,4,1
0,2,0,1,2,3,2,0,0,2,4,1
16,4,0,1,8,0,2,0,0,1,1,1
18,4,0,1,13,0,2,0,3,1,1,1
16,4,0,1,8,0,2,0,0,1,1,1
23,0,0,0,0,1,1,0,0,1,0,1
0,2,0,1,2,3,2,0,0,2,4,1
0,2,0,1,2,3,2,0,0,2,4,1
